age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,1,0,35, Taiwan,1
0, ?, Some-college, Never-married, ?, Own-child, Black, Female,0,0,25, United-States,0
0, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,1
0, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,0
0, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
0, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, Mexico,0
0, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,24, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,50, United-States,0
0, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0
0, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
0, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
0, ?, Assoc-voc, Never-married, ?, Own-child, Black, Female,0,0,15, United-States,0
0, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1,50, United-States,1
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,1,0,55, United-States,0
0, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
1, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
0, Private, 5th-6th, Never-married, Other-service, Other-relative, White, Male,0,0,48, Mexico,0
0, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
1, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,0
0, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,30, Haiti,0
1, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,40, United-States,1
0, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States,0
0, State-gov, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States,0
0, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States,0
0, ?, 11th, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States,0
0, ?, Assoc-voc, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
1, Private, Assoc-acdm, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,25, Iran,0
0, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
1, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
1, ?, Bachelors, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
0, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
0, Private, 11th, Widowed, Other-service, Unmarried, Other, Male,0,0,40, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,0
0, Private, 10th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,24, United-States,0
1, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
0, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
0, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,1,45, United-States,1
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
1, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
1, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,1
0, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States,0
0, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,0
0, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States,1
0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
0, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
1, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States,0
0, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
1, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Female,0,1,45, United-States,0
0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
1, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,0
0, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1,6, United-States,1
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,0
0, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,1
0, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
1, Self-emp-not-inc, Assoc-acdm, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,45, ?,1
0, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
0, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
1, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States,0
0, ?, HS-grad, Never-married, ?, Other-relative, White, Female,0,0,35, United-States,0
0, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
1, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1,40, Puerto-Rico,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,65, United-States,1
0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States,0
0, ?, Some-college, Married-civ-spouse, ?, Wife, White, Female,0,1,40, United-States,1
0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
0, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,24, United-States,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States,0
1, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,60, United-States,1
0, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
0, Private, 12th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,1
1, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,0
0, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,19, United-States,0
0, State-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,0
0, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,1,0,18, United-States,0
0, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
0, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, 10th, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
0, Federal-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,1,40, United-States,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic,0
1, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
1, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
0, ?, HS-grad, Widowed, ?, Not-in-family, White, Male,0,0,24, United-States,0
0, ?, 11th, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
0, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,1,0,40, United-States,0
0, Private, Assoc-acdm, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States,1
0, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,1,40, Philippines,0
0, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
0, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,1,0,60, United-States,0
0, Local-gov, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
0, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,28, United-States,0
0, Federal-gov, HS-grad, Never-married, Armed-Forces, Own-child, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
0, Private, 9th, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, Mexico,0
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States,0
0, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
0, ?, 11th, Never-married, ?, Own-child, White, Female,0,0,5, United-States,0
0, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States,0
1, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,1
0, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, ?,1
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,1
0, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
0, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
0, Private, Assoc-acdm, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
1, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
1, Private, 1st-4th, Married-spouse-absent, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,60, United-States,0
1, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,45, United-States,1
0, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,16, United-States,1
1, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,1
0, ?, Some-college, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0
0, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,24, United-States,0
0, Private, 9th, Never-married, Other-service, Not-in-family, White, Male,0,0,6, United-States,0
0, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,0
0, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States,0
0, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Portugal,0
0, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,0
0, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,0
0, Private, HS-grad, Married-spouse-absent, Craft-repair, Unmarried, White, Female,0,0,40, United-States,0
1, ?, 12th, Never-married, ?, Other-relative, Black, Male,1,0,40, United-States,0
0, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child, Black, Female,0,0,20, United-States,0
1, ?, 1st-4th, Married-civ-spouse, ?, Husband, White, Male,0,0,35, United-States,0
1, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
